Company_Name,Company_License,Shipment_ID,Origin,Destination,Planned_Route,Actual_Route,Planned_Timestamp,Actual_Timestamp,Delay_Hours,Delivered_Invoice_ID,Generated_Invoice_ID,Expected_Warehouse,Actual_Warehouse,Customer_Complaint,Route_Deviation,Invoice_Mismatch_Flag,Warehouse_Mismatch_Flag,Complaint_Count,True_Label,Company,Timestamp_Mismatch,Invoice_Mismatch,Warehouse_Mismatch
Allcargo,LIC-001001,61389a44-6b08-4ae2-9ffd-22b122ad7d8b,Noida,Nagpur,Agra -> Noida via NH9,Vijayawada -> Rajkot via NH23,2018-11-01 17:54:26,2020-12-29 19:58:47,20.4007,GEN-ff5624,GEN-c64f68,Nagpur_WH,Coimbatore_WH,Refund/Return,0,0,0,-2,0,CargoPro,,,
Karla Transports,LIC-001021,c79ed0f7-4191-49a9-b3bb-9e0f1dc875c0,Nagpur,Patna,Bengaluru -> Indore via NH12,Guwahati -> Rourkela via NH54,2020-02-09 10:17:45,2018-08-31 16:44:38,16.7548,GEN-a65782,GEN-82d9dc,Indore_WH,Sparex Couriers_ALT_WH_38,No Complaint,1,0,0,2,1,SafeTrans,1.0,,
Safexpress,LIC-001021,ca063b3b-ec36-434a-a63d-1686a1f059fa,Rourkela,Rourkela,Surat -> Mumbai via NH36,Visakhapatnam -> Lucknow via NH47,2020-07-02 09:46:13,2019-02-01 08:54:53,22.2959,GEN-991923,GEN-7b0a6d,Surat_WH,Mahindra Logistics_ALT_WH_38,No Complaint,0,-1,0,2,0,CargoPro,,,
Mahindra Logistics,LIC-001005,fe599222-a434-4ab1-a3b7-7edcba39fe2a,Guwahati,Kanpur,Amritsar -> Thane via NH10,Aligarh -> Amritsar via NH31,2019-04-28 09:18:26,2018-07-22 22:17:21,26.6922,GEN-87b28d,GEN-b13cbc,Vadodara_WH,Delhivery_ALT_WH_23,No Complaint,0,0,0,4,0,SafeTrans,,,
Snowman Logistics,LIC-001021,953c3ea4-1958-40db-9b1a-ee6b30597d80,Hyderabad,Patna,Kolkata -> Pimpri via NH26,Hyderabad -> Rajkot via NH22,2018-04-18 10:08:53,2018-05-11 10:11:29,27.1312,GEN-704057,GEN-b6ec74,Amritsar_WH,Delhivery_ALT_WH_23,No Complaint,0,0,0,0,0,LogiTrust,,,
Prime Couriers,LIC-001010,83c92ad2-b852-4872-ae35-fea42899a205,Cuttack,Bengaluru,Vadodara -> Madurai via NH36,Nagpur -> Jalandhar -> Mysore via NH65,2019-05-28 13:46:05,2019-02-15 07:37:10,15.9219,GEN-67fe0b,GEN-3f65c1,Pimpri_WH,Delhivery_ALT_WH_41,1,1,0,0,-1,1,LogiTrust,,1.0,
DTDC,LIC-001006,9f6d4281-d734-45bd-b815-ca11f501ef6c,Udaipur,Lucknow,Meerut -> Jalandhar via NH8,Patna -> Vadodara via NH32,2018-03-02 11:52:19,2020-04-15 00:40:23,18.8758,GEN-b807c3,GEN-65ed89,Aligarh_WH,Coimbatore_WH,Refund/Return,0,0,0,2,0,LogiTrust,,,
Sical,LIC-001010,df8f7117-9d14-4dfd-be0c-82846a8c42d8,Noida,Patna,Bengaluru -> Patna via NH47,Visakhapatnam -> Lucknow via NH11,2020-12-23 20:49:22,2020-07-28 10:10:00,21.3557,GEN-92e845,GEN-378930,Guwahati_WH,RedExpress Logistics_ALT_WH_30,Refund/Return,0,0,0,5,0,LogiTrust,,,
DTDC,LIC-001010,e376a4d2-02e2-4510-a1e3-aeaa978a46ef,Noida,Mumbai,Madurai -> Visakhapatnam via NH16,Jalandhar -> Agra via NH9,2020-11-26 19:22:06,2019-11-05 08:50:04,40.1361,GEN-789ef1,GEN-7e19cd,Kolkata_WH,Mahindra Logistics_ALT_WH_38,No Complaint,0,0,0,2,0,LogiTrust,,,
Gati,LIC-001009,15ec7f8e-94de-48d3-9c39-8f9afb2fc09e,Lucknow,Kolkata,Guwahati -> Amritsar via NH24,Jaipur -> Patna -> Aligarh via NH6,2019-12-17 17:40:30,2019-01-25 08:31:31,14.4372,GEN-2f2f6b,GEN-df1156,Agra_WH,Gateway Distriparks_ALT_WH_27,No Complaint,0,0,0,3,0,SafeTrans,,,
FedEx India,LIC-001005,2e74d569-c077-495b-9e61-f40a91110dc4,Madurai,Chennai,Indore -> Hyderabad via NH37,Aligarh -> Guwahati via NH14,2020-06-07 11:27:24,2020-08-03 05:32:11,25.9333,GEN-11dfce,GEN-750fd6,Bengaluru_WH,Vijayawada_WH,Refund/Return,0,0,0,4,0,SafeTrans,,,
Shree Logistics,LIC-001005,f5518b43-52a0-4e06-aa56-7f8f451ba862,Aligarh,Rajkot,Madurai -> Pune via NH50,Cuttack -> Siliguri via NH47,2020-04-27 13:26:52,2018-12-20 04:23:53,13.7946,GEN-a69164,GEN-5e60b4,Bengaluru_WH,Meerut_WH,No Complaint,1,0,0,6,0,LogiTrust,,,
Gateway Distriparks,LIC-001005,13f9d805-3b8c-4fcc-bde6-3e6a44054f96,Mumbai,Kolkata,Udaipur -> Bhopal via NH64,Mysore -> Nagpur via NH26,2020-11-01 17:08:33,2020-10-06 19:48:08,28.2205,DEL-ERR-33559,GEN-17e395,Nagpur_WH,RedExpress Logistics_ALT_WH_34,1,0,0,0,2,1,CargoPro,,,
VRL Logistics,LIC-001013,8c471237-7d09-4d32-bb6d-fef819633ad2,Guwahati,Vijayawada,Aligarh -> Faridabad via NH53,Kanpur -> Chennai via NH4,2018-12-14 02:40:23,2019-03-10 10:48:32,15.213,GEN-2638e9,GEN-85704c,Ahmedabad_WH,Rivigo_ALT_WH_29,No Complaint,0,0,0,0,0,CargoPro,,,
Ecom Express,LIC-001008,200bcac1-1571-4c67-9c00-f26e2472445a,Patna,Vadodara,Madurai -> Bengaluru via NH39,Bengaluru -> Bhagalpur via NH57,2018-09-16 10:31:43,2018-03-03 17:10:35,33.4968,GEN-570e54,GEN-db555b,Coimbatore_WH,Prime Couriers_ALT_WH_5,No Complaint,0,0,0,-2,0,LogiTrust,,,
Shree Logistics,LIC-001020,44c8ce6f-ee2f-4202-825e-e52f244a3aa4,Jodhpur,Kolkata,Pune -> Indore via NH49,Rajkot -> Agra via NH37,2020-09-12 18:16:21,2018-09-03 12:47:17,23.0716,GEN-331fb5,GEN-2e1b8e,Kanpur_WH,Mahindra Logistics_ALT_WH_19,No Complaint,0,0,0,3,0,SafeTrans,,,
Gati,LIC-001008,2f59f3cd-b388-47cb-bdd9-046422316079,Aligarh,Visakhapatnam,Agra -> Bengaluru via NH9,Jodhpur -> Pimpri via NH12,2018-07-03 17:09:17,2020-10-03 14:55:11,25.9101,GEN-0019ed,GEN-1d0ba2,Vijayawada_WH,Gateway Distriparks_ALT_WH_25,1,1,0,0,-2,1,CargoPro,,,
DTDC,LIC-001023,acc62c73-c909-45f0-9856-393a40766081,Rajkot,Ahmedabad,Indore -> Rourkela via NH41,Ahmedabad -> Udaipur via NH65,2018-01-13 17:21:57,2020-04-24 17:37:00,27.5742,GEN-42b496,GEN-749071,Meerut_WH,Rivigo_ALT_WH_17,Refund/Return,0,0,0,1,0,CargoPro,,,
Delhivery,LIC-001012,c8dc6524-049c-4cf2-82eb-d9a226e23cb9,Aligarh,Guwahati,Kanpur -> Mysore via NH2,Hyderabad -> Visakhapatnam via NH19,2018-04-13 13:18:07,2018-08-04 10:57:16,27.673,GEN-b1b264,GEN-6e6d0b,Lucknow_WH,Rivigo_ALT_WH_30,Refund/Return,0,0,0,3,1,CargoPro,1.0,,
UrbanMove Logistics,LIC-001003,df9760a6-ce97-4418-bc17-9416b9ff5465,Rajkot,Visakhapatnam,Visakhapatnam -> Hyderabad via NH18,Ahmedabad -> Hyderabad via NH2 via_alt_97,2020-08-24 01:03:37,2018-08-10 12:41:54,19.3191,DEL-ERR-55409,GEN-646cb2,Surat_WH,Gateway Distriparks_ALT_WH_13,No Complaint,1,0,0,3,0,LogiTrust,,,
Mahindra Logistics,LIC-001023,5d27d32e-1fc6-4d96-aa78-c3bd3f87128e,Thane,Thane,Kanpur -> Kolkata via NH13,Jalandhar -> Rajkot -> Pimpri via NH32,2019-06-03 22:28:02,2019-02-21 00:44:15,26.1669,GEN-34d275,GEN-3c0c2d,Cuttack_WH,Delhivery_ALT_WH_45,Refund/Return,0,0,0,5,0,CargoPro,,,
Ecom Express,LIC-001015,b359bb93-f945-44cc-a511-4ac25d0efe6c,Faridabad,Coimbatore,Ahmedabad -> Siliguri via NH28,Visakhapatnam -> Kolkata -> Udaipur via NH39,2018-06-17 22:12:48,2020-04-18 18:24:55,25.1761,GEN-8933fc,GEN-d24b90,Chennai_WH,RedExpress Logistics_ALT_WH_21,Refund/Return,1,0,0,1,1,CargoPro,1.0,,
Blue Dart,LIC-001019,61389a44-6b08-4ae2-9ffd-22b122ad7d8b,Cuttack,Patna,Aligarh -> Noida via NH25,Madurai -> Thane via NH5 via_alt_28,2019-10-15 22:30:22,2018-06-27 06:08:13,25.8769,GEN-a543da,GEN-55f4a5,Cuttack_WH,Gateway Distriparks_ALT_WH_8,Refund/Return,0,0,0,0,0,CargoPro,,,
National Cargo,LIC-001002,29e6a0dd-d503-4e71-9ebc-50611f4bfe55,Meerut,Guwahati,Lucknow -> Mumbai via NH6,Guwahati -> Madurai via NH14,2019-08-02 06:54:57,2019-09-17 10:30:25,23.3313,GEN-89f74a,GEN-c3f9f3,Coimbatore_WH,Mahindra Logistics_ALT_WH_39,1,1,-1,0,-1,1,ScamTrans,,,1.0
DHL Express India,LIC-001018,447ed395-bde3-4001-9d10-4b19bf87d4f1,Bhopal,Bhagalpur,Vadodara -> Bhopal via NH57,Pimpri -> Bengaluru via NH49,2019-12-22 07:24:35,2018-03-12 21:17:35,22.55,GEN-2b7a12,GEN-b67c8b,Delhi_WH,Himalayan Transporters_ALT_WH_14,Refund/Return,0,0,0,1,0,SafeTrans,,,
ExpressWays,LIC-001014,19fd5522-a405-482b-a4bb-a8c755b9f8e5,Vadodara,Jodhpur,Surat -> Pimpri via NH30,Bengaluru -> Rajkot via NH26,2018-04-07 18:00:52,2020-12-27 18:10:29,20.9172,GEN-c76faf,GEN-0e7c18,Jodhpur_WH,Rivigo_ALT_WH_18,Refund/Return,0,0,0,3,0,LogiTrust,,,
Sparex Couriers,LIC-001014,718e7c64-0c27-4252-abd5-3b46b4824752,Delhi,Jalandhar,Bhagalpur -> Lucknow via NH65,Pune -> Chennai via NH15,2020-06-21 23:19:57,2019-04-19 10:11:40,18.4026,GEN-48887e,GEN-c42198,Mysore_WH,Gateway Distriparks_ALT_WH_41,No Complaint,0,0,0,0,0,LogiTrust,,,
Gati,LIC-001001,dee6c396-58ab-4f8c-917a-7ba9c94bc695,Jaipur,Amritsar,Mysore -> Visakhapatnam via NH58,Ahmedabad -> Hyderabad -> Madurai via NH55,2020-11-19 15:45:59,2019-08-02 17:31:23,34.0348,GEN-3464a6,GEN-4b21fb,Vijayawada_WH,Bhopal_WH,Refund/Return,0,0,0,5,0,SafeTrans,,,
DHL Express India,LIC-001021,1548c381-3735-49e5-aaf8-21133d2fd611,Guwahati,Meerut,Madurai -> Rajkot via NH34,Meerut -> Nashik via NH57,2020-04-23 05:46:45,2018-01-27 01:56:47,25.592,GEN-16fd67,GEN-3cf538,Vijayawada_WH,Mysore_WH,No Complaint,0,0,0,1,0,SafeTrans,,,
Karla Transports,LIC-001013,bc8cedab-e515-4358-b036-8f467f02ab1f,Mysore,Pimpri,Mysore -> Nagpur via NH12,Delhi -> Mysore via NH32,2019-05-07 03:56:24,2018-05-05 01:45:03,31.2584,GEN-140259,GEN-388a77,Kolkata_WH,RedExpress Logistics_ALT_WH_41,No Complaint,1,0,0,0,0,LogiTrust,,,
Sical,LIC-001018,9477f853-5122-4896-a6a8-e451a42481a0,Bhagalpur,Lucknow,Lucknow -> Surat via NH6,Visakhapatnam -> Vijayawada via NH41,2019-05-22 23:49:26,2019-02-11 11:29:07,24.9057,GEN-17cf0b,GEN-461b6d,Madurai_WH,Delhivery_ALT_WH_14,Refund/Return,0,0,0,-4,0,CargoPro,,,
Om Logistics,LIC-001015,3de9397f-98f3-4540-8486-2200f577d674,Noida,Udaipur,Madurai -> Bengaluru via NH39,Aligarh -> Patna via NH51,2018-11-20 07:55:18,2020-07-17 09:54:47,31.9908,GEN-d9ca39,GEN-d95b7f,Jalandhar_WH,Mahindra Logistics_ALT_WH_37,No Complaint,0,0,0,1,0,CargoPro,,,
DTDC,LIC-001012,fed5071e-9cf9-4985-bd33-e64486a41722,Patna,Mumbai,Bhagalpur -> Mumbai via NH59,Rajkot -> Madurai -> Coimbatore via NH37,2020-03-26 20:34:19,2019-12-15 00:31:59,25.2936,GEN-09908e,GEN-06adcb,Vijayawada_WH,Chennai_WH,Refund/Return,0,0,0,1,0,LogiTrust,,,
Prime Couriers,LIC-001002,82ca8ab7-9d37-40a6-a381-f998ba8dc534,Jalandhar,Hyderabad,Vadodara -> Guwahati via NH62,Pimpri -> Coimbatore via NH33,2020-05-12 16:18:42,2019-10-06 17:32:11,12.4551,GEN-3ef7bf,GEN-857a69,Hyderabad_WH,Ecom Express_ALT_WH_13,Refund/Return,0,0,0,5,0,CargoPro,,,
RedExpress Logistics,LIC-001015,e67f4be0-5871-4823-bde7-8de6c6474f34,Pimpri,Agra,Surat -> Jaipur via NH31,Agra -> Vadodara -> Visakhapatnam via NH63,2019-05-25 09:44:24,2018-09-03 16:10:13,16.0483,GEN-2524b9,GEN-2a1a31,Rajkot_WH,Delhivery_ALT_WH_5,Refund/Return,0,0,0,0,0,SafeTrans,,,
VRL Logistics,LIC-001005,bc24234c-7b79-48d9-ac21-8f57b736332d,Guwahati,Surat,Agra -> Thane via NH12,Lucknow -> Jalandhar via NH40,2019-07-17 13:00:44,2020-06-30 13:53:09,10.5824,GEN-cbec4f,GEN-53208c,Nagpur_WH,Mahindra Logistics_ALT_WH_38,No Complaint,0,0,0,-2,0,CargoPro,,,
Sical,LIC-001023,444481e1-4dc8-40c9-92a7-28e48c65a799,Indore,Patna,Lucknow -> Bhagalpur via NH8,Vijayawada -> Rajkot via NH60,2020-08-19 09:22:06,2018-04-21 08:05:34,34.3853,GEN-0d5cfc,GEN-a1a2d5,Noida_WH,Nagpur_WH,No Complaint,0,0,0,4,0,CargoPro,,,
Om Logistics,LIC-001015,23134f4c-3c46-439b-8ca6-63356b4250f1,Lucknow,Madurai,Bhopal -> Hyderabad via NH57,Noida -> Faridabad via NH16,2019-07-20 14:20:31,2019-12-28 19:22:31,25.0121,DEL-ERR-99678,GEN-84d91d,Bhagalpur_WH,Guwahati_WH,Refund/Return,0,0,0,-1,0,CargoPro,,,
Aparna Freight,LIC-001023,a066199b-d01d-4385-be37-e206f0df3c7c,Kolkata,Jaipur,Pune -> Lucknow via NH45,Rajkot -> Nagpur via NH16,2018-04-15 07:17:36,2018-08-18 14:37:06,29.1742,GEN-4cb998,GEN-14b847,Delhi_WH,Rivigo_ALT_WH_14,1,1,0,0,1,1,LogiTrust,,,
Gati,LIC-001002,f67e0715-2887-45d5-b40d-822abf3451e1,Hyderabad,Chennai,Bhagalpur -> Guwahati via NH63,Mumbai -> Visakhapatnam via NH18,2018-06-15 14:37:57,2019-03-16 11:19:02,27.1967,GEN-6d76fa,GEN-ca092a,Bengaluru_WH,Gateway Distriparks_ALT_WH_48,No Complaint,0,0,0,3,0,SafeTrans,,,
Aparna Freight,LIC-001011,974f042d-d649-437f-a558-0deeb0423220,Hyderabad,Coimbatore,Pimpri -> Vijayawada via NH32,Rourkela -> Cuttack via NH14,2018-11-17 01:03:01,2018-09-27 14:51:30,17.5849,GEN-c3413b,GEN-8c1253,Thane_WH,Nagpur_WH,No Complaint,0,0,0,-2,0,CargoPro,,,
Gati,LIC-001023,921a1b9a-d971-4e95-8d04-a5838b99351a,Nashik,Lucknow,Noida -> Meerut via NH22,Nagpur -> Pune -> Surat via NH16,2020-08-14 10:23:07,2019-05-04 20:00:34,25.9654,GEN-58df82,GEN-2d90a8,Rourkela_WH,Gateway Distriparks_ALT_WH_37,Refund/Return,0,0,0,-1,0,LogiTrust,,,
RapidShip India,LIC-001007,2825fde1-14f6-4c7f-b14f-71ee1b25023d,Agra,Pimpri,Siliguri -> Aligarh via NH57,Visakhapatnam -> Lucknow via NH47,2018-02-11 12:06:53,2019-12-29 22:22:32,13.7379,GEN-ccdb13,GEN-334b48,Guwahati_WH,Ecom Express_ALT_WH_20,No Complaint,0,0,0,-1,0,CargoPro,,,
FedEx India,LIC-001001,8d650c71-bec2-4c93-9ab9-39b92bda4175,Visakhapatnam,Bengaluru,Agra -> Noida via NH2,Mysore -> Siliguri via NH39,2018-04-13 17:44:27,2019-05-25 14:16:33,30.9717,GEN-ad3026,GEN-c4723c,Surat_WH,Pune_WH,No Complaint,0,0,0,-4,0,SafeTrans,,,
Sparex Couriers,LIC-001014,1a8a2ea7-14c4-4790-b7db-bd29649dd3b4,Udaipur,Cuttack,Kolkata -> Kanpur via NH18,Delhi -> Amritsar via NH40,2019-12-18 18:16:52,2020-10-28 14:14:32,24.8412,DEL-ERR-69838,GEN-cbed0b,Jaipur_WH,Mahindra Logistics_ALT_WH_15,Refund/Return,0,0,0,1,1,CargoPro,1.0,1.0,
TCI Express,LIC-001024,bd6560f5-293c-465e-ab3f-32900912c961,Chennai,Mysore,Lucknow -> Rourkela via NH5,Bhopal -> Mumbai -> Chennai via NH2,2020-04-04 07:17:44,2020-06-05 19:05:04,16.8419,GEN-13fcc6,GEN-7dd22b,Kolkata_WH,Delhivery_ALT_WH_48,No Complaint,1,0,0,2,1,SafeTrans,1.0,,1.0
National Cargo,LIC-001003,8884ead5-4876-4a4b-bdd2-a9d509533950,Hyderabad,Delhi,Aligarh -> Mysore via NH19,Patna -> Agra -> Bhagalpur via NH18,2020-01-01 19:30:10,2018-01-15 01:52:06,17.2273,DEL-ERR-66541,GEN-068897,Bhagalpur_WH,Delhivery_ALT_WH_5,Refund/Return,0,0,0,2,0,CargoPro,,,
RedExpress Logistics,LIC-001021,6f20bb35-0438-46ee-974c-e4ff1eea8596,Kolkata,Surat,Nagpur -> Jaipur via NH39,Chennai -> Kanpur -> Jalandhar via NH41,2019-04-04 03:17:38,2019-09-08 10:42:51,22.7634,GEN-13fcc6,GEN-1c2a35,Udaipur_WH,Ecom Express_ALT_WH_13,No Complaint,0,0,0,4,1,SafeTrans,1.0,,
Blue Dart,LIC-001023,671206e0-4450-45bc-b4ff-eb8dfdd12d12,Faridabad,Nashik,Patna -> Indore via NH53,Faridabad -> Hyderabad via NH8,2019-11-23 11:12:44,2019-05-14 09:51:07,29.0569,GEN-c6ee2e,GEN-49f7f4,Siliguri_WH,Gateway Distriparks_ALT_WH_10,No Complaint,1,1,0,3,1,CargoPro,1.0,,
Prime Couriers,LIC-001007,87576455-ccb1-4a48-9466-e0819f92470b,Jaipur,Kolkata,Mumbai -> Coimbatore via NH53,Mysore -> Noida via NH39,2019-09-26 12:50:49,2018-09-30 01:42:54,11.1559,GEN-3a2d01,GEN-408856,Pimpri_WH,Ecom Express_ALT_WH_1,No Complaint,0,0,0,2,0,SafeTrans,,,
Delhivery,LIC-001015,9ddbba13-fb6c-4a88-8b3b-59c816a143e8,Cuttack,Jalandhar,Mumbai -> Vijayawada via NH42,Noida -> Cuttack via NH37 via_alt_8,2018-11-02 18:31:16,2019-02-19 14:47:01,12.698,GEN-21688a,GEN-f9f2b0,Bhopal_WH,Ecom Express_ALT_WH_1,Refund/Return,0,0,0,1,0,CargoPro,,,
Om Logistics,LIC-001016,9477f853-5122-4896-a6a8-e451a42481a0,Visakhapatnam,Aligarh,Siliguri -> Mumbai via NH51,Ahmedabad -> Meerut via NH2,2020-07-16 13:00:36,2018-04-25 08:37:53,21.64,GEN-47558a,GEN-45b95b,Noida_WH,Rivigo_ALT_WH_45,No Complaint,0,0,0,3,0,CargoPro,,,
Sical,LIC-001011,a1b04a0a-178c-4fde-9d3a-543989bbd12c,Agra,Bhagalpur,Mumbai -> Pune via NH24,Aligarh -> Delhi -> Noida via NH48,2020-12-12 23:52:32,2019-05-08 15:37:41,26.5532,GEN-0c02b7,GEN-f3eb92,Ahmedabad_WH,Delhivery_ALT_WH_20,No Complaint,1,0,0,2,1,LogiTrust,,,
Snowman Logistics,LIC-001011,2754994d-4105-4023-a78a-b8d834b78440,Ahmedabad,Agra,Patna -> Lucknow via NH18,Noida -> Visakhapatnam via NH15,2019-09-29 12:38:43,2019-02-23 19:11:13,25.7217,GEN-0d7ec3,GEN-4a2e29,Pune_WH,Mahindra Logistics_ALT_WH_30,No Complaint,0,0,0,3,0,LogiTrust,,,
RedExpress Logistics,LIC-001005,a7d3cc74-d359-47ee-9c3c-50c9c5c24031,Surat,Coimbatore,Rajkot -> Chennai via NH31,Coimbatore -> Lucknow via NH26,2019-11-27 02:07:22,2020-10-03 01:08:18,16.8652,GEN-55798f,GEN-6c9eb2,Madurai_WH,Delhivery_ALT_WH_3,No Complaint,0,0,0,-2,0,SafeTrans,,,
Sical,LIC-001010,6517e6ca-80ed-452b-ad62-08fc7ec0d8ef,Kanpur,Mumbai,Nagpur -> Meerut via NH48,Noida -> Nashik via NH20,2018-07-26 06:38:22,2019-08-04 21:43:18,23.3471,GEN-b62a05,GEN-0cdcd0,Bengaluru_WH,Mahindra Logistics_ALT_WH_17,No Complaint,0,0,0,3,0,CargoPro,,,
Sparex Couriers,LIC-001006,f877d8da-51d5-413b-a932-ca3db81aac5b,Mysore,Madurai,Rajkot -> Patna via NH31,Mysore -> Kanpur via NH32,2020-06-17 01:20:20,2020-08-30 06:30:30,22.4673,GEN-584f87,GEN-e9553e,Bhagalpur_WH,Mahindra Logistics_ALT_WH_8,Refund/Return,1,0,0,1,0,SafeTrans,,,
Gati,LIC-001014,055e81aa-cdae-4707-87fa-3ef91033a9db,Bhagalpur,Vijayawada,Visakhapatnam -> Vadodara via NH24,Jaipur -> Thane via NH9,2018-03-04 16:03:10,2019-10-15 05:50:15,22.7295,GEN-89e01c,GEN-8f1419,Jalandhar_WH,Himalayan Transporters_ALT_WH_16,Refund/Return,0,0,0,2,0,LogiTrust,,,
Delhivery,LIC-001003,5a21d121-d2aa-4c5a-81b9-1125a61c6039,Siliguri,Kanpur,Mysore -> Amritsar via NH44,Bhopal -> Agra via NH32,2018-06-08 01:21:06,2020-08-16 02:49:43,33.3198,GEN-cb09b7,GEN-21422f,Thane_WH,Sparex Couriers_ALT_WH_38,Refund/Return,0,0,0,4,0,SafeTrans,,,
Snowman Logistics,LIC-001013,9df1f57e-6991-43d9-a817-efab425606fe,Bengaluru,Nagpur,Cuttack -> Udaipur via NH37,Ahmedabad -> Noida via NH47,2019-10-27 15:41:01,2020-08-24 21:01:57,29.7797,DEL-ERR-90909,GEN-ff54e5,Madurai_WH,Rivigo_ALT_WH_49,No Complaint,0,0,0,1,0,SafeTrans,,,
Delhivery,LIC-001011,79c55bc5-b5fc-4c66-a6e2-fff56cb36ce0,Guwahati,Pimpri,Jodhpur -> Hyderabad via NH35,Jaipur -> Thane via NH66,2019-06-30 09:18:00,2019-07-21 14:20:31,22.8343,GEN-677a02,GEN-7f82a7,Pune_WH,RedExpress Logistics_ALT_WH_1,No Complaint,1,0,0,1,1,LogiTrust,1.0,,
Om Logistics,LIC-001001,c76cfef1-b00f-4aaf-8906-9bae5bdd729b,Visakhapatnam,Guwahati,Delhi -> Jodhpur via NH13,Bhagalpur -> Delhi -> Guwahati via NH37,2018-03-10 17:15:53,2019-07-10 00:41:25,21.1505,GEN-f377de,GEN-5776d0,Jaipur_WH,Kolkata_WH,Refund/Return,0,0,0,-1,1,CargoPro,1.0,1.0,
RedExpress Logistics,LIC-001024,f104cd53-8574-447f-b7b4-afa990f8a073,Lucknow,Ahmedabad,Bhopal -> Nagpur via NH53,Noida -> Mumbai via NH19,2019-10-28 23:13:01,2018-11-24 19:46:36,33.4489,DEL-ERR-40027,GEN-d9fc46,Jalandhar_WH,Delhivery_ALT_WH_14,Refund/Return,0,0,0,3,0,SafeTrans,,,
UrbanMove Logistics,LIC-001011,01e4a06e-06bc-4fde-aa75-0feac24db022,Indore,Cuttack,Pimpri -> Vadodara via NH37,Cuttack -> Noida via NH42,2019-08-26 13:14:23,2019-04-05 03:17:38,21.9567,GEN-4cb427,GEN-c44572,Jaipur_WH,Delhivery_ALT_WH_38,Refund/Return,0,0,0,4,0,LogiTrust,,,
DTDC,LIC-001005,628bacf1-45bc-4b6f-b078-4543a7c36648,Siliguri,Mumbai,Udaipur -> Amritsar via NH40,Madurai -> Cuttack via NH30 via_alt_42,2019-01-24 10:28:40,2018-08-26 08:46:49,28.1966,DEL-ERR-99899,GEN-f8590f,Pune_WH,Mahindra Logistics_ALT_WH_42,1,1,0,0,2,1,CargoPro,1.0,,
ExpressWays,LIC-001011,9cd13da0-1e12-4390-871e-d145759bb8a0,Pune,Coimbatore,Chennai -> Nashik via NH47,Kanpur -> Patna via NH10,2019-12-26 17:45:03,2019-10-26 11:11:08,11.2472,GEN-b33492,GEN-f31295,Agra_WH,Madurai_WH,No Complaint,0,0,0,1,0,LogiTrust,,,
RedExpress Logistics,LIC-001009,168b8c03-c3d0-49a3-9a87-cd68e4189f0a,Patna,Siliguri,Rajkot -> Nashik via NH61,Bhopal -> Madurai via NH1,2018-01-30 11:23:11,2019-01-02 05:35:08,33.5874,GEN-d321d4,GEN-9cc63c,Visakhapatnam_WH,Delhivery_ALT_WH_5,Refund/Return,1,0,0,1,0,SafeTrans,,,
Aparna Freight,LIC-001016,3a757083-4e0a-43b7-8677-da4f029ee7ce,Lucknow,Surat,Aligarh -> Coimbatore via NH55,Bhagalpur -> Meerut via NH13,2018-12-20 22:34:26,2019-03-13 20:46:20,23.5319,GEN-cfe796,GEN-12addb,Jaipur_WH,Mahindra Logistics_ALT_WH_42,Refund/Return,1,0,0,-1,1,CargoPro,,,1.0
DTDC,LIC-001024,67e103cf-ba0c-49fb-a5a9-956d486f1749,Kolkata,Cuttack,Kanpur -> Bhopal via NH11,Guwahati -> Hyderabad via NH2,2018-07-30 09:29:03,2020-06-04 15:50:10,23.9276,GEN-615618,GEN-313f02,Aligarh_WH,Rivigo_ALT_WH_24,No Complaint,0,0,0,5,0,CargoPro,,,
Gateway Distriparks,LIC-001004,def17084-92fa-448e-abf1-33006ca6f54a,Chennai,Coimbatore,Cuttack -> Surat via NH60,Thane -> Aligarh -> Indore via NH3,2019-04-27 08:21:02,2018-08-23 00:58:10,11.7708,GEN-19b003,GEN-0ac119,Thane_WH,Mahindra Logistics_ALT_WH_20,No Complaint,0,0,1,0,0,LogiTrust,,,
Vijay Packers,LIC-001016,a8590d9c-17b9-415f-a809-30cc6b2aa458,Siliguri,Cuttack,Nashik -> Thane via NH26,Vadodara -> Kanpur via NH37,2020-04-11 01:41:38,2018-06-05 05:57:27,17.1336,GEN-2999ce,GEN-09ea57,Vijayawada_WH,Vijay Packers_ALT_WH_30,Refund/Return,0,0,0,3,0,LogiTrust,,,
Blue Dart,LIC-001016,ab6b911b-4646-4e4e-ab1d-e7424e9a0ebc,Cuttack,Nashik,Bengaluru -> Indore via NH12,Amritsar -> Guwahati -> Bhopal via NH16,2020-02-15 20:41:02,2020-09-14 04:34:15,22.5188,DEL-ERR-16172,GEN-435929,Madurai_WH,Gateway Distriparks_ALT_WH_29,No Complaint,0,0,0,4,0,LogiTrust,,,
Mahindra Logistics,LIC-001023,f2fae050-693a-49da-9ff6-2a168cfd533c,Kanpur,Coimbatore,Ahmedabad -> Noida via NH13,Nashik -> Mumbai via NH32,2019-06-25 11:34:14,2018-08-15 23:29:58,26.6669,DEL-ERR-41921,GEN-907f27,Amritsar_WH,Delhivery_ALT_WH_21,No Complaint,0,0,0,0,0,CargoPro,,,
